candidate_hs4,n_anchors_linking,mean_proximity,max_proximity,best_anchor_hs4,candidate_product_name_short,candidate_product_name,candidate_sector,pci,distance_travelled,accessible_market_size,accessible_market_growth_5y,dai_index,dai_percentile,dai_lead,pci_norm,acc_size_norm,acc_growth_norm,dai_norm,distance_norm_inverse,distance_percentile,attractiveness_score,feasibility_score,combined_score,combined_rank
9007,2,0.3498350295701884,0.37355900683496374,3003,Cinematographic cameras and projectors,"Cinematographic cameras and projectors, whether or not incorporating sound recording or reproducing apparatus; parts and accessories thereof",Machinery,1.5291838853074369,6357.401968812294,23830468.0,0.2059190715970595,1.0851560531798654,74.19354838709677,12.903225806451609,0.808443429450965,9.778148801038516e-05,0.21527263445161696,0.7333333333333333,0.40242702670638875,15.41501976284585,0.45806431871038933,0.567880180019861,0.7749551669777712,137
4002,1,0.34360083073427944,0.34360083073427944,3404,Synthetic rubber,"Synthetic rubber and factice derived from oils, in primary forms or in plates, sheets or strip; mixtures of any product of heading 4001 with any product of this heading, in primary forms or in plates, sheets or strip",Chemicals,1.4378076936601256,4516.609380247346,720970195.0,0.054227980133922,1.1670643121719453,61.29032258064516,3.225806451612897,0.8004787568906958,0.0029582943347246705,0.16826941074234497,0.6,0.6050845061544725,57.11462450592886,0.4430463047146153,0.6025422530772362,0.7747044325909961,138
8435,4,0.3803758522150829,0.41770165547343757,8434,Machines for wine and juice production,"Presses, crushers and similar machinery, used in the manufacture of wine, cider, fruit juices or similar beverages; parts thereof",Machinery,2.18077834518933,4363.240618168615,12475933.0,0.0535304494216588,1.1883572237133542,45.16129032258064,-9.677419354838712,0.865238710820053,5.119141147617699e-05,0.16805327285450752,0.43333333333333324,0.6219692583758942,60.67193675889329,0.4746454714765224,0.5276512958546138,0.7739392365022586,139
3821,7,0.34978044253406054,0.3883291877912548,3002,Prepared culture media for micro-organisms,"Prepared culture media for development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",Chemicals,2.860332317138757,5463.870574033396,106686902.0,0.050599163073383,0.9985569279661456,43.333333333333336,-36.666666666666664,0.9244710423063347,0.0004377590917970279,0.16714498017459478,0.41444444444444445,0.5007981421696414,33.00395256916996,0.5041312059697654,0.45762129330704293,0.7731275920205634,140
5006,2,0.3503203903488863,0.3581419120180261,5107,"Silk yarn, for retail sale","Silk yarn and yarn spun from silk waste, put up for retail sale; silkworm gut:",Textiles,1.0488132074482033,7078.429930489303,1585489.0,0.1221035413419027,2.270727832995884,93.5483870967742,41.935483870967744,0.7665726194759693,6.505599203678986e-06,0.1893014315227241,0.9333333333333335,0.32304724745653524,6.719367588932801,0.43061329401846665,0.6281902903949343,0.7724856454129675,141
7316,1,0.31693107909929036,0.31693107909929036,8901,Anchors of iron or steel,"Anchors, grapnels and parts thereof, of iron or steel",Metals,0.5894191291317434,6700.3530577465735,24602548.0,0.1577822850480532,1.849945072853732,96.7741935483871,45.161290322580655,0.7265302042258376,0.00010094949676552409,0.20035689928889483,0.9666666666666668,0.3646706799625229,10.671936758893285,0.41337956430933387,0.6656686733145949,0.770681714608831,142
5401,1,0.42492915267120057,0.42492915267120057,5509,Synthetic sowing thread,"Sewing thread of man-made filaments, whether or not put up for retail sale",Textiles,0.6830326648249349,4402.476392364196,22192396.0,0.1424229367806109,1.304669804906769,70.96774193548387,19.354838709677423,0.7346898916188422,9.106012955329788e-05,0.1955976291453436,0.7000000000000001,0.6176496934493159,59.88142292490119,0.4162671181281454,0.658824846724658,0.7706116328268817,143
2707,2,0.35097915283088954,0.3519744945468382,9015,Oils etc. from high temperature coal tar,Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the nonaromatic constituents,Minerals,0.570099244838287,3382.1344837117663,281952222.0,0.0679426259055611,1.2145335254900618,64.51612903225806,6.451612903225801,0.7248462146709479,0.0011569100453668998,0.1725190509623471,0.6333333333333333,0.7299816968848307,82.80632411067194,0.4058420975874025,0.681657515109082,0.7696268153085052,144
8529,1,0.35143705993391655,0.35143705993391655,8541,"Parts of radios, telephones, and T.V.s",Parts suitable for use solely or principally with the apparatus of headings8525 to 8528,Electronics,2.154388015540053,5175.859447233459,1059190333.0,-0.1051249834318331,0.9594559601890011,58.06451612903226,-9.677419354838698,0.8629384362011967,0.004346083629031346,0.11889206812472107,0.5666666666666667,0.5325060104937855,41.501976284584984,0.46227875603903645,0.5495863385802261,0.7693723323461258,145
4109,1,0.30274481471423237,0.30274481471423237,1509,Patent leather,"Patent leather, metallised leather",Agriculture,1.174011813599683,4066.553427578899,1731089.0,0.1550103757054202,1.0906240834015035,56.666666666666664,-6.666666666666664,0.7774853734988931,7.103027028189695e-06,0.1994979914013129,0.5522222222222222,0.6546322963536373,69.76284584980237,0.4386189603565318,0.6034272592879297,0.7684713946129919,146
0505,2,0.32391294337489873,0.3380451083259604,5107,Feathers and down,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers(whether or not with trimmed edges) and down, not further worked than cleaned, disinfected or treated for preservation; powder and waste of feathers or parts of fea",Agriculture,1.5790730947795997,5184.641421068437,4715456.0,-0.1210560169446592,1.165217551010593,70.0,26.666666666666664,0.8127919496789707,1.9348520739395413e-05,0.1139556547539646,0.6900000000000001,0.5315391809373045,40.90909090909091,0.43488972565816136,0.6107695904686523,0.7675744510871606,147
4502,1,0.3478547637045675,0.3478547637045675,1509,"Natural cork, debacked","Natural cork, debacked or roughly squared, or in rectangular (including square) blocks, plates, sheets or strip (including sharp-edged blanks for corks or stoppers)",Agriculture,2.1172896355062867,3095.6680906128595,35718.0,-0.0783698079110348,0.6381301453993984,35.483870967741936,-45.16129032258064,0.8597048099780134,1.4655856480682365e-07,0.12718246598694835,0.3333333333333333,0.7615195015960431,87.35177865612648,0.46164805812538495,0.5474264174646882,0.7669758818852582,148
8907,2,0.357320667811014,0.3807246467076941,9015,Other floating structures,"Other floating structures (for example, rafts, tanks, cofferdams, landing-stages,buoys and beacons)",Vehicles,0.2789238615114867,5668.748931939928,104867358.0,-0.0189961988616725,1.4192470062320797,96.7741935483871,29.032258064516142,0.6994663367837184,0.00043029311505580873,0.14558005942276472,0.9666666666666668,0.4782425691709644,28.458498023715418,0.3862357565263143,0.7224546179188156,0.7663596454480147,149
8308,2,0.3479952522934958,0.3839645420217051,8480,"Clasps, buckles etc. of metal","Clasps, frames with clasps, buckles, buckle clasps, hooks, eyes, eyelets and the like and parts thereof, of base metal, of a kind used for clothing, footwear, awnings, handbags,travel goods or other made up articles; tubular or bifurcated rivets of base m",Metals,2.1217974345817803,4143.554570923657,48808433.0,0.2297949472937723,0.9283295000076024,35.483870967741936,-16.129032258064512,0.8600977257141207,0.0002002714007209253,0.22267084825443662,0.3333333333333333,0.6461550470851392,66.60079051383399,0.48576664277084974,0.4897441902092362,0.7660483763285357,150
2508,2,0.36440800488307523,0.36628995702252704,1512,Clays,"Other clays (not including expanded clays of heading 6806), andalusite, kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earths",Minerals,0.4686467658335731,4108.652246500698,75935542.0,0.1319540023543495,1.3046039670078542,70.0,20.0,0.7160032572097862,0.0003115797092039946,0.19235370979524227,0.6900000000000001,0.6499975316422668,67.98418972332017,0.40616795098100467,0.6699987658211335,0.7624349721789038,151
6806,19,0.3893730044620562,0.4557569264453652,8432,Mineral wools and insulating materials,"Slag wool, rock wool and similar mineral wools; exfoliated vermiculite, expanded clays, foamed slag and similar expanded mineral materials; mixtures and articles of heat-insulating, sound-insulating or sound-absorbing mineral materials, other than those o",Stone,2.287156790609514,2915.817068977038,77152139.0,0.0966650352440909,0.7737926165964616,22.58064516129032,-35.48387096774194,0.8745110329640146,0.0003165716659280073,0.18141901877579167,0.19999999999999996,0.781319752285499,90.11857707509881,0.48268941409243715,0.4906598761427495,0.761914439041915,152
1104,14,0.4001457380539362,0.46202545815286405,1103,Worked cereal grains,"Cereal grains otherwise worked (for example, hulled, rolled, flaked, pearled, sliced or kibbled), except rice of heading 1006; germ of cereals, whole, rolled, flaked or ground",Agriculture,-0.7425639755359906,2985.9110919706836,32103434.0,-0.0362116355468919,1.2684013707435269,86.66666666666667,56.66666666666667,0.610429838329253,0.00013172723031554357,0.14024565900436692,0.8622222222222223,0.7736029252445219,89.32806324110672,0.3403092657232971,0.8179125737333721,0.7586363001863253,153
5514,1,0.29392608197742515,0.29392608197742515,1006,Woven fabrics of < 85% synthetic staple fibers weighing > 170 g/m2,"Woven fabrics of synthetic staple fibers, containing less than 85 percent by weight of such fibers, mixed mainly or solely with cotton, of a weight exceeding 170 g/m2",Textiles,0.6190352898225735,4296.623825926089,31041483.0,0.1324824584716337,1.1635162616100474,67.74193548387096,-12.903225806451616,0.7291116537056456,0.00012736981908156712,0.19251745798151776,0.6666666666666666,0.6293032683499954,62.055335968379445,0.41271703380297264,0.647984967508331,0.757992142983286,154
0711,14,0.38079461089632993,0.4430167108763606,2005,"Vegetables, provisionally preserved","Vegetables provisionally preserved (for example, by sulfur dioxide gas, in brine, in sulfur water or in other preservative solutions), but unsuitable in that state for immediate consumption",Agriculture,-0.6282529381111939,4106.620765412092,65924424.0,0.1248595597129564,1.769640597242771,90.0,20.0,0.6203935932932078,0.00027050195887665937,0.19015541541058464,0.8966666666666667,0.6502211824976217,68.18181818181819,0.3578032759889692,0.7734439245821443,0.7562281416367841,155
3503,4,0.3414320080779134,0.36831992561281346,0201,Gelatin,"Gelatin (including gelatin in rectangular (including square) sheets, whether or not surface-worked or colored) and gelatin derivatives; isinglass; other glues of animal origin, excluding casein glues of heading 3501",Chemicals,0.1983779189912301,4643.482404307572,85766011.0,0.0120010361735622,1.16998902294305,83.33333333333334,23.333333333333343,0.6924456671030623,0.00035191621819156304,0.15518490805742616,0.8277777777777778,0.591116736278755,53.952569169960476,0.3851070396204356,0.7094472570282664,0.7560381665542375,156
3210,6,0.3658560274169708,0.38330330484710345,2201,Other paints and varnishes,"Other paints and varnishes (including enamels, lacquers and distempers); prepared water pigments of a kind used for finishing leather",Chemicals,1.237824695974033,2966.528999134058,13930978.0,0.0861053158342846,1.004431843337206,41.935483870967744,-22.58064516129032,0.7830475303810751,5.7161771152792275e-05,0.17814696865776028,0.39999999999999997,0.7757367485253737,89.72332015810277,0.43607479779776587,0.5878683742626868,0.754286723589583,157
3504,5,0.3442288785901096,0.367871210543209,0203,Peptones,"Peptones and their derivatives; other protein substances and their derivatives, not elsewhere specified or included; hide powder, whether or not chromed",Chemicals,2.450510008957695,5888.957221166063,182736489.0,0.1059561875870938,1.0102200512127164,48.38709677419355,-12.903225806451609,0.8887494781471007,0.0007498067519367802,0.1842979888450473,0.4666666666666667,0.45399928553033797,23.913043478260864,0.49063668797279636,0.4603329760985023,0.7541386946654453,158
3814,3,0.4073788548627098,0.42413086471885914,1806,Organic composite solvents and thinners,"Organic composite solvents and thinners, not elsewhere specified or included; prepared paint or varnish removers",Chemicals,1.2488643545921851,3178.022744222604,31685049.0,0.139053004256328,1.015865625653003,41.935483870967744,-25.806451612903217,0.7840097861337564,0.00013001050751088757,0.19455341691906058,0.39999999999999997,0.7524528709364847,85.96837944664031,0.44067574992352104,0.5762264354682424,0.7536886031703885,159
8902,1,0.32604972276809413,0.32604972276809413,8901,Fishing vessels,Fishing vessels; factory ships and other vessels for processing or preserving fishery products,Vehicles,0.7194546913523453,4182.439556690007,36784029.0,-0.0881118420703317,1.4916394620293656,70.96774193548387,-6.451612903225808,0.737864564474458,0.0001509327089437421,0.12416378501790756,0.7000000000000001,0.6418741013377822,65.81027667984189,0.40001096166894184,0.6709370506688912,0.7535738531159326,160
3307,2,0.3907756012202152,0.3998107340746715,4823,Toiletries,"Pre-shave, shaving or after-shave preparations, personal deodorants, bath preparations, depilatories and other perfumery, cosmetic or toilet preparations, not elsewhere specified or included; prepared room deodorizers, whether or not perfumed",Chemicals,1.13059647830958,3486.7472598221675,350245258.0,0.0604939023956492,1.0972826675246907,50.0,-3.3333333333333357,0.773701139078021,0.0014371309239844244,0.1702109785890266,0.4833333333333333,0.7184646136152115,81.22529644268775,0.42976259691726326,0.6008989734742725,0.7531663037582417,161
2712,1,0.3613052707420249,0.3613052707420249,3901,Petroleum jelly,"Petroleum jelly; paraffin wax, microcrystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes and similar products obtained by synthesis or by other processes, whether or not colored",Minerals,0.1812596050142834,5575.198682442953,198067142.0,0.0713855074697957,1.2882315857624669,90.32258064516128,25.806451612903217,0.6909535742159293,0.0008127116878579243,0.17358586728496267,0.8999999999999999,0.48854175110083964,30.434782608695656,0.3890764318511698,0.6942708755504198,0.7521352250935266,162
3405,3,0.35349031584909674,0.3821770198960101,3808,Polishes and creams,"Polishes and creams, for footwear, furniture, floors, coachwork, glass or metal, scouring pastes and powders and similar preparations (whether or not in the form of paper, wadding, felt, nonwovens, cellular plastics or cellular rubber, impregnated, coated",Chemicals,1.7495204932098496,4340.093886855036,47026412.0,0.0569428175620241,1.0284261219420907,46.666666666666664,3.3333333333333286,0.8276487487288426,0.0001929593888441231,0.16911063424292475,0.44888888888888884,0.6245175401620181,61.462450592885375,0.45615027277236353,0.5367032145254534,0.7514343927023461,163
7311,1,0.3655533663530362,0.3655533663530362,2520,Containers for compressed or liquified gas,Containers for compressed or liquified gas,Metals,0.4007476160336732,4962.4683343699935,111149004.0,0.0323166032364621,1.0805482262746464,80.64516129032258,-3.225806451612911,0.7100849267833641,0.0004560680470896439,0.16147991941391213,0.7999999999999999,0.5559987740664837,46.047430830039524,0.3955264602569325,0.6779993870332418,0.7513292116224549,164
6808,7,0.3956981028590033,0.4371684758349239,1601,Panels of vegetable fibers,"Panels, boards, tiles, blocks and similar articles of vegetable fiber, of straw or of shavings, chips, particles, sawdust or other waste, of wood, agglomerated with cement, plaster or other mineral binders",Stone,1.9840352365452736,3035.5083500141604,2715514.0,0.0243754707438925,0.939744512247872,29.03225806451613,-35.483870967741936,0.8480898845165058,1.1142332564892684e-05,0.15901926847223222,0.26666666666666666,0.7681426385370103,88.53754940711462,0.46380254495945217,0.5174046526018384,0.7504819889464002,165
2703,1,0.3445522791367803,0.3445522791367803,0203,Peat,"Peat (including peat litter), whether or not agglomerated",Minerals,2.1515712167002112,2511.2409348266365,24513920.0,0.0388430642556136,1.0321985620207983,19.35483870967742,-58.064516129032256,0.8626929140359255,0.00010058583719663168,0.16350221818145422,0.16666666666666666,0.8258605550359537,93.28063241106719,0.47224715802262546,0.49626361085131016,0.7495337528064684,166
8203,1,0.33658846894727296,0.33658846894727296,3204,"Pliers, pincers and other metal handtools","Files, rasps, pliers (including cutting pliers), pincers, tweezers, metal cutting shears, pipe cutters, bolt cutters, perforating punches and similar hand tools, and base metal parts thereof",Metals,1.6912016505520109,6314.829995378613,145717150.0,0.0706343253647994,1.1598634269166932,67.74193548387096,35.48387096774193,0.8225654718107548,0.000597908515923082,0.17335310489801575,0.6666666666666666,0.40711388218635713,16.79841897233202,0.4547704892588621,0.5368902744265118,0.7494332964746999,167
5607,4,0.4039518424448716,0.43076627224468844,4819,Twine and ropes of baste fibers,"Twine, cordage, ropes and cables, whether or not plaited or braided and whether or not impregnated, coated, covered or sheathed with rubber or plastics",Textiles,-0.1121678677939001,5388.849134827184,115975081.0,0.0657638495101216,1.3714543413092344,93.5483870967742,25.80645161290323,0.6653773962315709,0.00047587046936320963,0.17184393211825721,0.9333333333333335,0.509057440837261,35.17786561264822,0.37576864876269056,0.7211953870852972,0.7494118397984545,168
7321,6,0.3820164711357074,0.4125424060107244,9401,Stoves and similar non-electric appliances of iron or steel,"Stoves, ranges, grates, cookers (including those with subsidiary boilers for central heating), barbecues, braziers, gas rings, plate warmers and similar nonelectric domestic appliances, and parts thereof, of iron or steel",Metals,1.1004500687914645,6741.584153972607,580486142.0,0.0659268727426254,1.1540108255643284,83.87096774193549,9.67741935483872,0.7710734712320428,0.0023818583308631513,0.17189444673578208,0.8333333333333334,0.3601314450221197,10.474308300395252,0.42910581188268276,0.5967323891777265,0.7494054933700943,169
4410,12,0.394062162445058,0.4507725735505973,8432,Particle board and similar board,"Particle board, oriented strand board (OSB) and similar board (for example, waferboard) of wood or other ligneous materials, whether or not agglomerated with resins or other organic binding substances",Agriculture,1.354768553341785,1792.4882540695237,36200408.0,0.0622995959241803,0.980012737183174,25.806451612903224,-35.483870967741936,0.7932407712579111,0.00014853798762252805,0.17077049342970238,0.23333333333333328,0.904989842894693,98.02371541501977,0.43935014348328677,0.5691615881140131,0.7469854112663017,170
6310,2,0.38299077419502514,0.39304757868134355,2401,Used or new rags textile scraps,"Used or new rags, scrap twine, cordage, rope and cables, and worn out articles of twine, cordage, rope or cables, of textile materials",Textiles,-0.3231941345775118,4392.04947497841,5154810.0,0.0462696690645796,1.1325790946800554,87.09677419354838,16.129032258064512,0.6469835992670971,2.1151283819134964e-05,0.1658034368217131,0.8666666666666667,0.6187976189727795,60.27667984189724,0.36494794665993163,0.7427321428197231,0.7469625978079251,171
2839,2,0.352129135250677,0.37518991317740935,6907,Silicates,Silicates; commercial alkali metal silicates,Chemicals,0.6301789121788262,3756.8672939917983,13957792.0,0.0531285732574522,1.0577583928889749,61.29032258064516,-6.451612903225801,0.7300829713060268,5.727179470833094e-05,0.16792874691783302,0.6,0.6887264206143784,75.69169960474308,0.40703799033114874,0.6443632103071892,0.7468577858847149,172
8539,2,0.37340823881165297,0.38161674689369984,8414,Electrical filament,"Electrical filament or discharge lamps, including sealed beam lamp units and ultraviolet or infrared lamps; arc lamps; parts thereof",Electronics,2.2785094777795027,5760.107004478509,231320824.0,0.0084709094956727,1.020555850407113,51.61290322580645,-19.354838709677423,0.8737573025450112,0.0009491586308128071,0.1540910578361478,0.49999999999999994,0.4681847295083561,25.889328063241102,0.47563870538924574,0.48409236475417805,0.7467241497681083,173
6909,1,0.33571686065614836,0.33571686065614836,8408,Ceramic wares for technical ware,"Ceramic wares for laboratory, chemical or other technical uses; ceramic troughs, tubs and similar receptacles of a kind used in agriculture; ceramic pots, jars and similar articles of a kind used for the conveyance or packing of goods",Stone,3.1823300947268565,5409.994606127201,113592970.0,0.127381740002427,0.9086113398621428,25.806451612903224,-32.25806451612904,0.9525375092644055,0.0004660961603489718,0.19093694188809643,0.23333333333333328,0.5067294827924365,34.78260869565217,0.5241195141443141,0.37003140806288487,0.7461044600966837,174
4501,1,0.29015710435634273,0.29015710435634273,1509,"Natural cork, raw","Natural cork, raw or simply prepared; waste cork; crushed, granulated or ground cork",Agriculture,0.7080317074614144,1645.4352673066708,193585.0,-0.0884293219743888,0.741896015401512,41.935483870967744,-48.38709677419354,0.7368688967330878,7.943205041751765e-07,0.1240654102299773,0.39999999999999997,0.9211792755487569,99.2094861660079,0.3994509995041643,0.6605896377743784,0.7458834134976141,175
3214,15,0.41298577389190894,0.4589448419147536,7610,Glaziers' putty,"Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' fillings; nonrefractory surfacing preparations for facades, indoor walls, floors, ceilings or the like",Chemicals,1.4853906316823526,3067.749766534051,216734699.0,0.0887946127042678,1.0302268177113385,35.483870967741936,-9.677419354838705,0.8046262543292562,0.00088930865192001,0.17898027812360445,0.3333333333333333,0.7645931000141228,87.74703557312253,0.4472805238585092,0.548963216673728,0.7458674455573211,176
8409,8,0.3908564287473801,0.423946931701794,8708,Parts suitable for use with spark-ignition engines,Parts suitable for use solely or principally with the engines of heading 8407 or 8408,Machinery,2.0120743392135223,4858.652430693198,2591118938.0,0.1152186900169385,0.9932431553167748,41.935483870967744,-32.258064516129025,0.8505338720324043,0.010631913119353296,0.1871680814102621,0.39999999999999997,0.567428127648446,48.61660079051383,0.474716934648606,0.483714063824223,0.7450552034663361,177
8309,3,0.35194703752079387,0.3787594187836504,3808,"Stoppers, caps and lids of metal","Stoppers, caps and lids (including crown corks, screw caps and pouring stoppers),capsules for bottles, threaded bungs, bung covers, seals and other packing accessories, and parts thereof, of base metal",Metals,0.7938371800745737,3115.4857717600053,190653619.0,0.0204572098665269,1.2128746317546997,51.61290322580645,-22.58064516129032,0.744348005688304,0.0007822924233122506,0.15780515041959195,0.49999999999999994,0.7593377233040535,86.95652173913044,0.411820863554878,0.6296688616520267,0.744525502831555,178
1506,6,0.3534187127349144,0.38395398341370457,0203,Other animal fats and oils,"Other animal fats and oils and their fractions, whether or not refined, but not chemically modified",Agriculture,2.772322653847097,3253.9107208963305,3689364.0,0.0395977778681109,0.7142998926912812,12.903225806451612,-58.064516129032256,0.9167998082833283,1.5138246623270118e-05,0.1637360748464863,0.09999999999999998,0.7440981729826528,85.17786561264822,0.49933770741494155,0.4220490864913264,0.7422727407119865,179
8442,3,0.35250378537697363,0.3602156806217558,8437,Machinery for making printing components,"Machinery, apparatus and equipment (other than the machine tools of headings 8456 to 8465), for preparing or making plates, cylinders or other printing components; plates, cylinders and other printing components; plates, cylinders and lithographic stones,",Machinery,1.847550913228068,4276.195917394688,24687095.0,0.0401821361360306,0.9966136084827208,41.935483870967744,-3.225806451612897,0.8361934274062424,0.00010129641112183527,0.16391714495501056,0.39999999999999997,0.6315522281073775,63.04347826086957,0.45910132404465426,0.5157761140536887,0.7421685646955098,180
3208,5,0.4055192570099594,0.4247371766720877,3402,"Paints and varnishes, nonaqueous","Paints and varnishes (including enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a nonaqueous medium; solutions as defined in note 4 to this chapter",Chemicals,1.1659057119776333,2843.8209257443305,257108973.0,0.075218431018907,0.981914273789728,38.70967741935484,-25.806451612903224,0.7767788169659936,0.001054972901109703,0.1747735425881178,0.36666666666666664,0.7892459885209993,90.51383399209486,0.4323465373553037,0.577956327593833,0.7420051595136159,181
8532,1,0.3458336254276927,0.3458336254276927,8541,Electrical capacitors,"Electrical capacitors, fixed, variable or adjustable (pre-set); parts thereof",Electronics,2.761962049582519,4753.998724231182,309273751.0,0.0265050831361042,0.7535239680908646,29.03225806451613,-54.83870967741936,0.9158967413136258,0.0012690161005370665,0.15967915328629523,0.26666666666666666,0.5789497170432761,51.38339920948616,0.4981854130035209,0.4228081918549714,0.7409994146557028,182
7214,15,0.4296817238833288,0.5020896801786373,1101,"Other bars of iron, not further worked than forged","Other bars and rods of iron or nonalloy steel, not further worked than forged, hot-rolled, hot-drawn or hot-extruded, but including those twisted after rolling",Metals,-0.7970252167695892,2800.08117641749,363241860.0,0.0460943315795507,1.190622793765619,77.41935483870968,12.903225806451616,0.6056828036166916,0.001490458751311976,0.1657491064918701,0.7666666666666667,0.7940614073820556,90.9090909090909,0.34465129311914133,0.7803640370243612,0.7405437986205315,183
7408,2,0.3583033959431233,0.3701183502645668,2807,Copper wire,Copper wire,Metals,0.5655068379856155,2295.7354801668644,163273284.0,0.0430068112497714,0.9706223066318188,45.16129032258064,-25.80645161290323,0.7244459242212622,0.0006699450745936761,0.1647924029216884,0.43333333333333324,0.849586091807432,94.66403162055336,0.40358854910970166,0.6414597125703827,0.7396304605834594,184
7216,1,0.3628097791815665,0.3628097791815665,7210,Angles of iron or nonalloy steel,"Angles, shapes and sections of iron or nonalloy steel",Metals,0.4095319500431809,3005.8559435641578,254935305.0,0.156865970406417,1.088914296253242,51.61290322580645,-35.483870967741936,0.7108506004537639,0.0010460538781395894,0.200072968692355,0.49999999999999994,0.771407146438692,89.13043478260869,0.4057050558695056,0.635703573219346,0.7390909128347242,185
7904,2,0.32710060027289745,0.33949134613954385,3404,Zinx bars and wire,"Zinc bars, rods, profiles and wire",Metals,2.1011098777454875,3754.5016515134657,2017690.0,-0.0194254728330085,0.8253566618249715,32.25806451612903,-35.48387096774193,0.8582945249754753,8.279012000254214e-06,0.14544704396145677,0.3,0.6889868601364149,76.08695652173914,0.4655110932311019,0.49449343006820745,0.7379936863339864,186
8707,5,0.3683884208138516,0.41489176802553,8703,Vehicle Bodies,"Bodies (including cabs), for the motor vehicles of headings 8701 to 8705",Vehicles,2.008970323956178,3254.690402608582,159845308.0,0.0587867684183238,0.8614927461346698,25.806451612903224,-45.16129032258065,0.8502633150667316,0.0006558793586310736,0.16968200355519986,0.23333333333333328,0.7440123358646863,84.98023715415019,0.4677161282618235,0.4886728345990098,0.7375479165171007,187
6002,1,0.4176271075665641,0.4176271075665641,5509,Other knitted fabrics,"Knitted or crocheted fabrics of a width not exceeding 30 cm, containing by weight 5 percent or more of elastomeric yarn or rubber thread, other than those of heading 6001",Textiles,0.1134661485620124,4376.82379613316,596156003.0,0.0738786901776811,1.6682121735577755,74.19354838709677,16.129032258064505,0.6850444563961006,0.002446155109486882,0.17435840852938575,0.7333333333333333,0.620473852197985,60.474308300395265,0.38672336910776844,0.6769035927656591,0.7370514449312842,188
3209,14,0.41880921625389955,0.44423242288519377,0403,"Paints and varnishes, aqueous","Paints and varnishes (including enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in an aqueous medium",Chemicals,0.9218806698193528,2228.0203412393003,95316090.0,0.0679708144696575,0.9073950897012648,35.483870967741936,-29.032258064516128,0.7555087298430992,0.0003911022272635096,0.17252778551209214,0.3333333333333333,0.8570410215267196,95.45454545454545,0.42098408685638855,0.5951871774300265,0.7358802980675182,189
7211,2,0.37300432237260805,0.38650537187740097,7210,"Flat-rolled iron, width < 600mm, not clad","Flat-rolled products of iron or nonalloy steel, of a width of less than 600 mm, not clad, plated or coated",Metals,1.8901361155922995,1821.7398682344367,27535997.0,0.0395631515371177,0.6360072250151928,12.903225806451612,-32.258064516129025,0.8399053045005848,0.00011298606307310045,0.16372534548086431,0.09999999999999998,0.9017694592223149,97.82608695652173,0.4609122351362767,0.5008847296111574,0.7351301473858094,190
8430,1,0.3521272976541753,0.3521272976541753,9015,"Other moving, excavating or boring machinery","Other moving, grading, leveling, scraping, excavating, tamping, compacting, extracting or boring machinery, for earth, minerals or ores; pile-drivers and pile-extractors; snowplows and snowblowers",Machinery,-0.3491222525892516,5899.266393753388,797982090.0,0.0365264593827494,1.5848955464855772,100.0,25.80645161290323,0.6447236126519338,0.003274290549637426,0.16278439160353889,1.0,0.4528643228274669,23.715415019762844,0.363876476864261,0.7264321614137335,0.7345564737505402,191
4805,1,0.3641813523147729,0.3641813523147729,1108,Other uncoated paper and paperboard,"Other uncoated paper and paperboard, in rolls or sheets, not further worked or processed than as specified in note 3 to this chapter",Agriculture,0.7716007314095413,2533.2282147427964,239985618.0,0.0470754517032856,1.041385420312912,41.935483870967744,-25.806451612903217,0.742409798050982,0.0009847121268928445,0.16605311780998228,0.39999999999999997,0.8234399201662739,92.4901185770751,0.41296435650970975,0.6117199600831369,0.7344417733437933,192
4008,15,0.38010466921698666,0.4199601631892902,8428,Vulcanized rubber plates,"Plates, sheets, strip, rods and profile shapes, of vulcanized rubber other than hard rubber",Chemicals,2.1908876412211673,3802.925073422572,58469368.0,0.0553234556237238,0.8101641183079477,25.806451612903224,-25.806451612903224,0.8661198728739411,0.00023991227558211605,0.1686088563816275,0.23333333333333328,0.6836558039971672,73.91304347826086,0.47527212860127294,0.45849456866525024,0.7292677877511585,193
1514,3,0.4167242919250078,0.49138676312135776,1003,"Rapeseed, colza or mustard oil,","Rapeseed, colza or mustard oil, and fractions thereof, whether or not refined, but not chemically modified",Agriculture,1.7090543807238112,2586.4524878265856,95053081.0,-0.0453943054963628,0.7555427004721768,25.806451612903224,-45.16129032258065,0.8241215790150695,0.0003900230452944386,0.13740030344841275,0.23333333333333328,0.8175803262632877,92.29249011857708,0.4465083711309616,0.5254568297983104,0.7291667092961333,194
