product_id,product_hs92_code,year,export_value,import_value,pci
650,0101,1995,1019179508,1019179508,0.345
650,0101,1996,1089300632,1089300632,0.471
650,0101,1997,1224710760,1224710760,0.377
650,0101,1998,1206591284,1206591284,0.123
650,0101,1999,1341721559,1341721559,0.464
650,0101,2000,1532180836,1532180836,0.501
650,0101,2001,1571172455,1571172455,0.208
650,0101,2002,1446181826,1446181826,0.432
650,0101,2003,1921633726,1921633726,0.437
650,0101,2004,1925223933,1925223933,0.214
650,0101,2005,2107792583,2107792583,-0.051
650,0101,2006,2120028846,2120028846,0.119
650,0101,2007,2296221948,2296221948,0.151
650,0101,2008,2311855678,2311855678,0.144
650,0101,2009,2023749664,2023749664,0.225
650,0101,2010,1956086973,1956086973,0.148
650,0101,2011,2039536461,2039536461,0.25
650,0101,2012,2097742971,2097742971,-0.209
650,0101,2013,2250540756,2250540756,0.189
650,0101,2014,2713571000,2713571000,-0.026
650,0101,2015,2330352614,2330352614,0.005
650,0101,2016,2267384061,2267384061,-0.281
650,0101,2017,2578941555,2578941555,-0.133
650,0101,2018,2764511076,2764511076,-0.084
650,0101,2019,3070864347,3070864347,0.263
650,0101,2020,2847799285,2847799285,0.351
650,0101,2021,3565171876,3565171876,0.215
650,0101,2022,3370723817,3370723817,0.015
650,0101,2023,3557646300,3557646300,0.111
650,0101,2024,3788266302,3788266302,0.496
651,0102,1995,5210415158,5210415158,-0.37
651,0102,1996,4295006999,4295006999,-0.997
651,0102,1997,4160686925,4160686925,-1.094
651,0102,1998,4197279118,4197279118,-1.413
651,0102,1999,3924192584,3924192584,-1.342
651,0102,2000,3864784179,3864784179,-1.014
651,0102,2001,3446888723,3446888723,-1.259
651,0102,2002,3984286216,3984286216,-1.462
651,0102,2003,3808662963,3808662963,-1.21
651,0102,2004,4014741326,4014741326,-1.264
651,0102,2005,4716684726,4716684726,-1.095
651,0102,2006,5642107954,5642107954,-0.767
651,0102,2007,6011175254,6011175254,-0.637
651,0102,2008,6313550782,6313550782,-0.56
651,0102,2009,6117927594,6117927594,-0.669
651,0102,2010,7092581803,7092581803,-0.687
651,0102,2011,7841034038,7841034038,-0.803
651,0102,2012,8297998987,8297998987,-0.765
651,0102,2013,8291350989,8291350989,-0.728
651,0102,2014,9044600531,9044600531,-0.632
651,0102,2015,7590305959,7590305959,-0.601
651,0102,2016,7478577978,7478577978,-0.749
651,0102,2017,8195592406,8195592406,-0.881
651,0102,2018,9283376998,9283376998,-0.744
651,0102,2019,8658738650,8658738650,-0.84
651,0102,2020,8512047097,8512047097,-0.853
651,0102,2021,8841179505,8841179505,-0.927
651,0102,2022,8512013016,8512013016,-0.837
651,0102,2023,9839087508,9839087508,-0.935
651,0102,2024,10209079157,10209079157,-0.531
652,0103,1995,1600413952,1600413952,0.528
652,0103,1996,2003193416,2003193416,0.795
652,0103,1997,1437384565,1437384565,0.753
652,0103,1998,1343787852,1343787852,0.925
652,0103,1999,1236669501,1236669501,0.734
652,0103,2000,1385299105,1385299105,0.647
652,0103,2001,1451044151,1451044151,0.735
652,0103,2002,1398150008,1398150008,0.844
652,0103,2003,1601445922,1601445922,0.814
652,0103,2004,2008486176,2008486176,0.784
652,0103,2005,2397319613,2397319613,1.002
652,0103,2006,2687057936,2687057936,1.11
652,0103,2007,3015110477,3015110477,0.965
652,0103,2008,3700546130,3700546130,1.136
652,0103,2009,3744729247,3744729247,0.999
652,0103,2010,3573258660,3573258660,1.04
652,0103,2011,4181979997,4181979997,0.906
652,0103,2012,4534659219,4534659219,1.001
652,0103,2013,4692792929,4692792929,1.091
652,0103,2014,4599692649,4599692649,1.094
652,0103,2015,3489657452,3489657452,0.908
652,0103,2016,3783304548,3783304548,0.978
652,0103,2017,4010942660,4010942660,0.984
652,0103,2018,3611669662,3611669662,1.13
652,0103,2019,3917948956,3917948956,1.192
652,0103,2020,4358741601,4358741601,0.838
652,0103,2021,3673636991,3673636991,0.843
652,0103,2022,3396811704,3396811704,0.98
652,0103,2023,4783891037,4783891037,0.929
652,0103,2024,4801292760,4801292760,1.129
653,0104,1995,904454517,904454517,-1.026
653,0104,1996,924785474,924785474,-1.167
653,0104,1997,791484707,791484707,-1.313
653,0104,1998,656175185,656175185,-1.278
653,0104,1999,626522164,626522164,-1.543
653,0104,2000,720399951,720399951,-1.445
653,0104,2001,551002364,551002364,-0.891
653,0104,2002,1415405380,1415405380,-1.056
653,0104,2003,1185297161,1185297161,-1.493
653,0104,2004,1355924295,1355924295,-1.515
653,0104,2005,1103636621,1103636621,-1.564
653,0104,2006,1010886428,1010886428,-1.534
653,0104,2007,1090098092,1090098092,-1.29
653,0104,2008,1146132701,1146132701,-1.421
653,0104,2009,1169423556,1169423556,-1.391
653,0104,2010,1229846474,1229846474,-1.287
653,0104,2011,1609224821,1609224821,-1.404
653,0104,2012,1375268085,1375268085,-1.442
653,0104,2013,1491889301,1491889301,-1.227
653,0104,2014,1855780940,1855780940,-1.373
653,0104,2015,1943296978,1943296978,-1.357
653,0104,2016,1723273365,1723273365,-1.458
653,0104,2017,1620948009,1620948009,-1.461
653,0104,2018,1699926575,1699926575,-1.504
653,0104,2019,1691930112,1691930112,-1.364
653,0104,2020,1487189513,1487189513,-1.466
653,0104,2021,1698626031,1698626031,-1.405
653,0104,2022,1841586537,1841586537,-1.461
653,0104,2023,2598444148,2598444148,-1.609
653,0104,2024,2187035742,2187035742,-1.487
654,0105,1995,937394626,937394626,-0.286
654,0105,1996,964909168,964909168,-0.477
654,0105,1997,910134004,910134004,-0.25
654,0105,1998,887876296,887876296,-0.413
654,0105,1999,870842292,870842292,-0.448
654,0105,2000,888245507,888245507,-0.49
654,0105,2001,969693419,969693419,-0.71
654,0105,2002,1023804871,1023804871,-0.521
654,0105,2003,1007474674,1007474674,-0.455
654,0105,2004,1143242299,1143242299,-0.611
654,0105,2005,1301476214,1301476214,-0.483
654,0105,2006,1331073895,1331073895,-0.083
654,0105,2007,1680377457,1680377457,-0.187
654,0105,2008,2048807880,2048807880,-0.081
654,0105,2009,2148416583,2148416583,-0.045
654,0105,2010,2257763680,2257763680,-0.028
654,0105,2011,2777421912,2777421912,-0.215
654,0105,2012,2748571663,2748571663,-0.052
654,0105,2013,2983451931,2983451931,-0.049
654,0105,2014,2947869592,2947869592,-0.102
654,0105,2015,2653370120,2653370120,-0.201
654,0105,2016,2692708103,2692708103,-0.223
654,0105,2017,2727337583,2727337583,-0.261
654,0105,2018,2999885633,2999885633,-0.093
654,0105,2019,2989413286,2989413286,-0.25
654,0105,2020,2770281572,2770281572,-0.411
654,0105,2021,3069727449,3069727449,-0.403
654,0105,2022,3156071342,3156071342,-0.429
654,0105,2023,3516781747,3516781747,-0.561
654,0105,2024,3452796222,3452796222,-0.46
655,0106,1995,368960533,368960533,-2.098
655,0106,1996,374887676,374887676,-2.111
655,0106,1997,384385816,384385816,-2.256
655,0106,1998,343852463,343852463,-2.336
655,0106,1999,364546850,364546850,-2.342
655,0106,2000,354343859,354343859,-2.227
655,0106,2001,352581416,352581416,-2.373
655,0106,2002,375906580,375906580,-2.299
655,0106,2003,450248992,450248992,-2.19
655,0106,2004,481374176,481374176,-2.061
655,0106,2005,554439337,554439337,-2.114
655,0106,2006,565384847,565384847,-1.965
655,0106,2007,699156740,699156740,-1.753
655,0106,2008,776914809,776914809,-1.678
655,0106,2009,751294755,751294755,-1.867
655,0106,2010,854445004,854445004,-1.739
655,0106,2011,969183625,969183625,-1.901
655,0106,2012,959479582,959479582,-1.945
655,0106,2013,998709714,998709714,-1.566
655,0106,2014,1210864746,1210864746,-1.5
655,0106,2015,1021403669,1021403669,-1.577
655,0106,2016,1089867220,1089867220,-1.588
655,0106,2017,1151749131,1151749131,-1.543
655,0106,2018,1187388994,1187388994,-1.656
655,0106,2019,1056738512,1056738512,-1.394
655,0106,2020,1111388319,1111388319,-1.169
655,0106,2021,1480856352,1480856352,-1.398
655,0106,2022,1374182322,1374182322,-1.323
655,0106,2023,1399253465,1399253465,-1.459
655,0106,2024,1462142467,1462142467,-1.23
656,0201,1995,9449959690,9449959690,-0.127
656,0201,1996,7429978046,7429978046,-0.365
656,0201,1997,7485951721,7485951721,-0.413
656,0201,1998,7923413692,7923413692,-0.427
656,0201,1999,8347240531,8347240531,-0.211
656,0201,2000,8031867161,8031867161,-0.544
656,0201,2001,6842453028,6842453028,-0.578
656,0201,2002,7903792771,7903792771,-0.334
656,0201,2003,9401917596,9401917596,-0.179
656,0201,2004,10434084166,10434084166,-0.379
656,0201,2005,12078412792,12078412792,-0.258
656,0201,2006,13757098837,13757098837,-0.152
656,0201,2007,15443127016,15443127016,-0.142
656,0201,2008,17603047340,17603047340,0.07
656,0201,2009,16042675065,16042675065,-0.015
656,0201,2010,16800389930,16800389930,-0.069
656,0201,2011,20087105255,20087105255,-0.135
656,0201,2012,19438175062,19438175062,-0.162
656,0201,2013,19950468922,19950468922,-0.15
656,0201,2014,21265682530,21265682530,-0.406
656,0201,2015,19651833725,19651833725,-0.28
656,0201,2016,19777616125,19777616125,-0.433
656,0201,2017,21165608466,21165608466,-0.434
656,0201,2018,22688233483,22688233483,-0.474
656,0201,2019,22180709251,22180709251,-0.605
656,0201,2020,21697686351,21697686351,-0.612
656,0201,2021,26539995929,26539995929,-0.716
656,0201,2022,26922024331,26922024331,-0.56
656,0201,2023,27954433162,27954433162,-0.588
656,0201,2024,30723300666,30723300666,-0.358
657,0202,1995,5188557443,5188557443,-0.784
657,0202,1996,5028363277,5028363277,-0.849
657,0202,1997,5240126652,5240126652,-0.561
657,0202,1998,4576549999,4576549999,-0.814
657,0202,1999,5094811097,5094811097,-0.65
657,0202,2000,5153659099,5153659099,-0.855
657,0202,2001,4938985573,4938985573,-0.98
657,0202,2002,5300322045,5300322045,-0.905
657,0202,2003,6095017416,6095017416,-0.784
657,0202,2004,6941658945,6941658945,-0.884
657,0202,2005,7915367693,7915367693,-0.815
657,0202,2006,8998427004,8998427004,-0.803
657,0202,2007,9328628614,9328628614,-0.776
657,0202,2008,12424397762,12424397762,-0.786
657,0202,2009,10639668494,10639668494,-0.741
657,0202,2010,13526586719,13526586719,-0.725
657,0202,2011,16378049080,16378049080,-1.05
657,0202,2012,16945689552,16945689552,-0.777
657,0202,2013,20081358941,20081358941,-0.776
657,0202,2014,22636460439,22636460439,-0.843
657,0202,2015,20642031755,20642031755,-0.992
657,0202,2016,18576195850,18576195850,-0.926
657,0202,2017,20546701726,20546701726,-1.051
657,0202,2018,22715058547,22715058547,-1.077
657,0202,2019,25990626816,25990626816,-1.094
657,0202,2020,25279976265,25279976265,-1.177
657,0202,2021,29503352886,29503352886,-1.049
657,0202,2022,36100308509,36100308509,-1.029
657,0202,2023,30642074324,30642074324,-1.041
657,0202,2024,34163332761,34163332761,-1.093
658,0203,1995,10225355433,10225355433,1.014
658,0203,1996,11275714130,11275714130,0.899
658,0203,1997,9723428080,9723428080,0.864
658,0203,1998,8174386032,8174386032,0.804
658,0203,1999,8346527654,8346527654,0.737
658,0203,2000,8952600957,8952600957,0.801
658,0203,2001,10146952518,10146952518,0.939
658,0203,2002,9825902279,9825902279,1.004
658,0203,2003,11290052323,11290052323,0.988
658,0203,2004,14483890466,14483890466,0.906
658,0203,2005,16652086268,16652086268,0.905
658,0203,2006,17793520061,17793520061,0.814
658,0203,2007,19392011166,19392011166,0.935
658,0203,2008,24592470817,24592470817,0.976
658,0203,2009,21392562890,21392562890,1.162
658,0203,2010,23238780139,23238780139,1.241
658,0203,2011,28073835671,28073835671,1.158
658,0203,2012,28512627656,28512627656,1.047
658,0203,2013,28675262238,28675262238,1.173
658,0203,2014,29281155322,29281155322,0.866
658,0203,2015,23750517320,23750517320,0.927
658,0203,2016,25451033818,25451033818,1.049
658,0203,2017,27486711250,27486711250,1.003
658,0203,2018,26687926389,26687926389,0.909
658,0203,2019,30627068123,30627068123,0.904
658,0203,2020,34755761808,34755761808,0.719
658,0203,2021,34618228564,34618228564,0.76
658,0203,2022,31513241485,31513241485,0.835
658,0203,2023,34218809464,34218809464,0.811
658,0203,2024,34586997430,34586997430,0.559
659,0204,1995,1986774493,1986774493,-0.767
659,0204,1996,2348344922,2348344922,-0.882
659,0204,1997,2249859770,2249859770,-0.918
659,0204,1998,1957230900,1957230900,-1.085
659,0204,1999,1958096348,1958096348,-1.202
659,0204,2000,1980439276,1980439276,-1.128
659,0204,2001,2067590234,2067590234,-1.047
659,0204,2002,2302307641,2302307641,-1.23
659,0204,2003,2782380766,2782380766,-1.178
659,0204,2004,3360273000,3360273000,-1.034
659,0204,2005,3787626303,3787626303,-0.953
659,0204,2006,3761117704,3761117704,-1.144
659,0204,2007,4048009448,4048009448,-1.098
659,0204,2008,4625973613,4625973613,-0.577
659,0204,2009,4565256869,4565256869,-0.962
659,0204,2010,4893435192,4893435192,-1.424
659,0204,2011,5839723943,5839723943,-1.448
659,0204,2012,5328657429,5328657429,-1.193
659,0204,2013,5737918177,5737918177,-1.247
659,0204,2014,6582238031,6582238031,-1.257
659,0204,2015,5610613583,5610613583,-1.239
659,0204,2016,5169318564,5169318564,-1.425
659,0204,2017,6377514673,6377514673,-1.703
659,0204,2018,6931908308,6931908308,-1.474
659,0204,2019,6972473993,6972473993,-1.584
659,0204,2020,6623947926,6623947926,-1.653
659,0204,2021,8131711648,8131711648,-1.47
659,0204,2022,8585843621,8585843621,-1.552
659,0204,2023,7819256276,7819256276,-1.535
659,0204,2024,8350385334,8350385334,-1.361
660,0205,1995,336814347,336814347,0.177
660,0205,1996,375344841,375344841,-0.014
660,0205,1997,331736555,331736555,0.331
660,0205,1998,312602322,312602322,0.22
660,0205,1999,301722951,301722951,0.37
660,0205,2000,285323914,285323914,0.848
660,0205,2001,366662659,366662659,0.61
660,0205,2002,311091810,311091810,0.435
660,0205,2003,325945795,325945795,0.036
660,0205,2004,364643861,364643861,0.018
660,0205,2005,412316795,412316795,-0.038
660,0205,2006,445610515,445610515,-0.179
660,0205,2007,473160565,473160565,-0.349
660,0205,2008,577764413,577764413,-0.186
660,0205,2009,512808826,512808826,0.011
660,0205,2010,459547973,459547973,0.162
660,0205,2011,521552392,521552392,0.348
660,0205,2012,518956754,518956754,0.255
660,0205,2013,450189263,450189263,0.124
660,0205,2014,420883755,420883755,0.059
660,0205,2015,365334010,365334010,0.052
660,0205,2016,344728551,344728551,-0.652
660,0205,2017,386801354,386801354,-0.686
660,0205,2018,451605994,451605994,-0.439
660,0205,2019,402803612,402803612,-0.881
660,0205,2020,352591862,352591862,-0.63
660,0205,2021,341423124,341423124,-0.748
660,0205,2022,340344996,340344996,-0.328
660,0205,2023,439832958,439832958,-0.379
660,0205,2024,337510652,337510652,-0.607
661,0206,1995,1675630164,1675630164,0.024
661,0206,1996,1678228804,1678228804,-0.293
661,0206,1997,1616747366,1616747366,-0.042
661,0206,1998,1612042654,1612042654,-0.03
661,0206,1999,1563662386,1563662386,-0.159
661,0206,2000,1696628009,1696628009,-0.07
661,0206,2001,1691630374,1691630374,-0.086
661,0206,2002,1493976317,1493976317,-0.414
661,0206,2003,1784337895,1784337895,-0.227
661,0206,2004,2091921446,2091921446,-0.4
661,0206,2005,2530025038,2530025038,-0.124
661,0206,2006,2588133998,2588133998,-0.178
661,0206,2007,3054168587,3054168587,-0.069
661,0206,2008,4443685917,4443685917,0.14
661,0206,2009,4258713549,4258713549,0.111
661,0206,2010,4557016796,4557016796,-0.087
661,0206,2011,5960568074,5960568074,-0.107
661,0206,2012,6383936468,6383936468,-0.122
661,0206,2013,6562447711,6562447711,-0.168
661,0206,2014,7173344077,7173344077,-0.135
661,0206,2015,6313107553,6313107553,-0.229
661,0206,2016,6932302942,6932302942,-0.319
661,0206,2017,7461660460,7461660460,-0.428
661,0206,2018,7249666812,7249666812,-0.522
661,0206,2019,7512556358,7512556358,-0.612
661,0206,2020,7738771866,7738771866,-0.407
661,0206,2021,9001123489,9001123489,-0.654
661,0206,2022,8611038021,8611038021,-0.6
661,0206,2023,9058538439,9058538439,-0.526
661,0206,2024,8804202099,8804202099,-0.408
662,0207,1995,8227582501,8227582501,0.261
662,0207,1996,8993169855,8993169855,0.221
662,0207,1997,8633985380,8633985380,-0.037
662,0207,1998,8098373825,8098373825,0.162
662,0207,1999,7674724817,7674724817,0.029
662,0207,2000,7570492976,7570492976,0.111
662,0207,2001,8825522923,8825522923,0.193
662,0207,2002,8099097481,8099097481,0.104
662,0207,2003,9305634541,9305634541,0.318
662,0207,2004,10176916540,10176916540,0.293
662,0207,2005,12048126130,12048126130,0.377
662,0207,2006,11256674163,11256674163,0.321
662,0207,2007,15630986353,15630986353,0.378
662,0207,2008,19369306653,19369306653,0.366
662,0207,2009,17396584388,17396584388,0.237
662,0207,2010,19749668634,19749668634,0.246
662,0207,2011,24536101848,24536101848,0.304
662,0207,2012,24747865549,24747865549,0.289
662,0207,2013,25645702579,25645702579,0.31
662,0207,2014,26570937726,26570937726,0.068
662,0207,2015,22859511635,22859511635,0.073
662,0207,2016,21951019149,21951019149,0.02
662,0207,2017,23403327179,23403327179,-0.017
662,0207,2018,24739413611,24739413611,0.009
662,0207,2019,25692311708,25692311708,0.032
662,0207,2020,23663707213,23663707213,-0.099
662,0207,2021,28039511393,28039511393,-0.148
662,0207,2022,33390894984,33390894984,-0.191
662,0207,2023,32673262917,32673262917,-0.16
662,0207,2024,33205950623,33205950623,-0.239
663,0208,1995,550261023,550261023,-0.229
663,0208,1996,600168031,600168031,-0.095
663,0208,1997,557113546,557113546,-0.329
663,0208,1998,465878847,465878847,-0.127
663,0208,1999,477020666,477020666,-0.053
663,0208,2000,471929915,471929915,0.063
663,0208,2001,649572761,649572761,-0.04
663,0208,2002,503238492,503238492,-0.177
663,0208,2003,550267951,550267951,-0.066
663,0208,2004,673689042,673689042,-0.259
663,0208,2005,697594282,697594282,-0.117
663,0208,2006,750760594,750760594,0.12
663,0208,2007,897618098,897618098,-0.161
663,0208,2008,1044585298,1044585298,0.366
663,0208,2009,822437676,822437676,0.17
663,0208,2010,792870133,792870133,-0.102
663,0208,2011,860544161,860544161,0.391
663,0208,2012,757474796,757474796,0.396
663,0208,2013,806477508,806477508,0.338
663,0208,2014,883339811,883339811,0.257
663,0208,2015,770159937,770159937,-0.105
663,0208,2016,705722758,705722758,0.088
663,0208,2017,713675314,713675314,0.023
663,0208,2018,745573080,745573080,0.18
663,0208,2019,681277926,681277926,-0.048
663,0208,2020,543930321,543930321,0.099
663,0208,2021,615234967,615234967,0.262
663,0208,2022,691212254,691212254,0.21
663,0208,2023,757633542,757633542,0.311
663,0208,2024,689931252,689931252,0.299
664,0209,1995,136867146,136867146,0.788
664,0209,1996,175184129,175184129,0.518
664,0209,1997,201975223,201975223,0.542
664,0209,1998,166121113,166121113,0.853
664,0209,1999,126891377,126891377,0.675
664,0209,2000,172005161,172005161,0.956
664,0209,2001,210033006,210033006,0.772
664,0209,2002,197337234,197337234,1.143
664,0209,2003,241084841,241084841,1.164
664,0209,2004,443663741,443663741,1.097
664,0209,2005,479483160,479483160,1.076
664,0209,2006,486564759,486564759,0.95
664,0209,2007,554245387,554245387,0.896
664,0209,2008,1026875946,1026875946,1.197
664,0209,2009,742442365,742442365,1.251
664,0209,2010,674833134,674833134,1.304
664,0209,2011,987279846,987279846,1.427
664,0209,2012,1016739587,1016739587,1.21
664,0209,2013,908934983,908934983,1.217
664,0209,2014,667990861,667990861,0.824
664,0209,2015,436181582,436181582,0.844
664,0209,2016,531350091,531350091,0.604
664,0209,2017,584464116,584464116,0.676
664,0209,2018,531492681,531492681,0.794
664,0209,2019,745263523,745263523,0.756
664,0209,2020,814627404,814627404,0.707
664,0209,2021,832218863,832218863,0.737
664,0209,2022,760255143,760255143,0.661
664,0209,2023,829725086,829725086,0.654
664,0209,2024,704049990,704049990,0.736
665,0210,1995,1536530655,1536530655,0.543
665,0210,1996,1842740571,1842740571,0.39
665,0210,1997,1767562615,1767562615,0.462
665,0210,1998,1529715247,1529715247,0.702
665,0210,1999,1539787849,1539787849,0.539
665,0210,2000,1679950287,1679950287,0.575
665,0210,2001,1802669641,1802669641,0.453
665,0210,2002,1972442434,1972442434,0.36
665,0210,2003,2412171807,2412171807,0.529
665,0210,2004,2479425235,2479425235,0.28
665,0210,2005,2470643578,2470643578,0.362
665,0210,2006,2906347441,2906347441,0.481
665,0210,2007,3684300465,3684300465,0.515
665,0210,2008,4344059417,4344059417,0.676
665,0210,2009,3714467654,3714467654,0.631
665,0210,2010,3994423428,3994423428,0.254
665,0210,2011,4661438839,4661438839,0.273
665,0210,2012,4292477078,4292477078,0.086
665,0210,2013,4719859822,4719859822,0.487
665,0210,2014,5045559854,5045559854,0.45
665,0210,2015,4282628821,4282628821,0.494
665,0210,2016,4070509147,4070509147,0.622
665,0210,2017,4219713811,4219713811,0.264
665,0210,2018,4471055991,4471055991,0.307
665,0210,2019,4350631569,4350631569,0.168
665,0210,2020,4194726732,4194726732,0.368
665,0210,2021,4656655586,4656655586,-0.005
665,0210,2022,4756386961,4756386961,0.02
665,0210,2023,5092001273,5092001273,-0.053
665,0210,2024,5348168812,5348168812,0.294
666,0301,1995,986928969,986928969,-1.782
666,0301,1996,870205749,870205749,-1.733
666,0301,1997,1009277946,1009277946,-1.857
666,0301,1998,800822253,800822253,-1.747
666,0301,1999,945636834,945636834,-1.492
666,0301,2000,825697393,825697393,-1.374
666,0301,2001,834764356,834764356,-1.549
666,0301,2002,916187513,916187513,-1.383
666,0301,2003,1050386311,1050386311,-1.441
666,0301,2004,1227405049,1227405049,-1.44
666,0301,2005,1372626974,1372626974,-1.494
666,0301,2006,1304434103,1304434103,-1.375
666,0301,2007,1402292813,1402292813,-1.117
666,0301,2008,1562575792,1562575792,-1.248
666,0301,2009,1407951096,1407951096,-1.303
666,0301,2010,1676926709,1676926709,-1.147
666,0301,2011,1907054451,1907054451,-0.935
666,0301,2012,1883851357,1883851357,-1.15
666,0301,2013,1964660899,1964660899,-1.141
666,0301,2014,1906353993,1906353993,-1.29
666,0301,2015,1782148504,1782148504,-1.237
666,0301,2016,1838891724,1838891724,-1.221
666,0301,2017,1718551476,1718551476,-1.276
666,0301,2018,2076757244,2076757244,-1.351
666,0301,2019,2042763261,2042763261,-1.326
666,0301,2020,1720510585,1720510585,-1.128
666,0301,2021,2132371712,2132371712,-0.902
666,0301,2022,2238392989,2238392989,-1.015
666,0301,2023,2233660550,2233660550,-1.2
666,0301,2024,2015374676,2015374676,-1.115
667,0302,1995,5137804905,5137804905,-1.62
667,0302,1996,5180631987,5180631987,-1.787
667,0302,1997,4999033378,4999033378,-1.771
667,0302,1998,5201476144,5201476144,-1.93
667,0302,1999,5501023076,5501023076,-1.767
667,0302,2000,5566614494,5566614494,-1.824
667,0302,2001,5343130763,5343130763,-1.792
667,0302,2002,5594636679,5594636679,-1.669
667,0302,2003,6426836714,6426836714,-1.779
667,0302,2004,7298379909,7298379909,-1.724
667,0302,2005,8037660334,8037660334,-1.821
667,0302,2006,9081743829,9081743829,-1.924
667,0302,2007,9867114833,9867114833,-1.801
667,0302,2008,10745293459,10745293459,-1.848
667,0302,2009,10565200436,10565200436,-1.687
667,0302,2010,12579065310,12579065310,-1.568
667,0302,2011,13599452656,13599452656,-1.56
667,0302,2012,13225621460,13225621460,-1.473
667,0302,2013,16015616172,16015616172,-1.618
667,0302,2014,16818494116,16818494116,-1.717
667,0302,2015,14756285753,14756285753,-1.729
667,0302,2016,17428642186,17428642186,-1.77
667,0302,2017,17911905515,17911905515,-1.645
667,0302,2018,19422561274,19422561274,-1.604
667,0302,2019,18979663036,18979663036,-1.8
667,0302,2020,17136810016,17136810016,-1.724
667,0302,2021,20885384504,20885384504,-1.657
667,0302,2022,22483500117,22483500117,-1.667
667,0302,2023,23430480216,23430480216,-1.461
667,0302,2024,22983727240,22983727240,-1.231
668,0303,1995,8422540692,8422540692,-2.085
668,0303,1996,8038200665,8038200665,-2.084
668,0303,1997,8335704621,8335704621,-2.129
668,0303,1998,7282611915,7282611915,-2.22
668,0303,1999,7850946463,7850946463,-2.229
668,0303,2000,8191600219,8191600219,-2.192
668,0303,2001,8788533065,8788533065,-2.136
668,0303,2002,8951850265,8951850265,-2.024
668,0303,2003,9694385396,9694385396,-1.934
668,0303,2004,10685123649,10685123649,-1.864
668,0303,2005,12202805983,12202805983,-1.994
668,0303,2006,12819839683,12819839683,-2.067
668,0303,2007,13870007187,13870007187,-1.999
668,0303,2008,15132586326,15132586326,-2.036
668,0303,2009,15013458493,15013458493,-2.05
668,0303,2010,17539099852,17539099852,-1.883
668,0303,2011,21944975463,21944975463,-1.76
668,0303,2012,22105331561,22105331561,-1.736
668,0303,2013,21985595342,21985595342,-1.933
668,0303,2014,22462016969,22462016969,-1.802
668,0303,2015,19886610526,19886610526,-1.88
668,0303,2016,20819930522,20819930522,-1.969
668,0303,2017,22815751686,22815751686,-2.052
668,0303,2018,23945670531,23945670531,-2.037
668,0303,2019,23309639408,23309639408,-2.063
668,0303,2020,21499394489,21499394489,-2.021
668,0303,2021,22862332064,22862332064,-2.0
668,0303,2022,26072023582,26072023582,-1.914
668,0303,2023,24622148937,24622148937,-1.861
668,0303,2024,23662755758,23662755758,-1.875
669,0304,1995,5489426058,5489426058,-1.386
669,0304,1996,5418470001,5418470001,-1.594
669,0304,1997,5575326605,5575326605,-1.646
669,0304,1998,5843638152,5843638152,-1.621
669,0304,1999,6202366224,6202366224,-1.434
669,0304,2000,6308002342,6308002342,-1.693
669,0304,2001,6946527889,6946527889,-1.778
669,0304,2002,7449862381,7449862381,-1.664
669,0304,2003,8372430368,8372430368,-1.501
669,0304,2004,9763108663,9763108663,-1.515
669,0304,2005,11359366279,11359366279,-1.477
669,0304,2006,13029945072,13029945072,-1.533
669,0304,2007,14217556958,14217556958,-1.551
669,0304,2008,15547305626,15547305626,-1.452
669,0304,2009,15085767348,15085767348,-1.307
669,0304,2010,16681677378,16681677378,-1.249
669,0304,2011,19747197591,19747197591,-1.205
669,0304,2012,19104974458,19104974458,-1.272
669,0304,2013,19565537021,19565537021,-1.218
669,0304,2014,20965829845,20965829845,-1.222
669,0304,2015,18955796482,18955796482,-1.26
669,0304,2016,20144014920,20144014920,-1.486
669,0304,2017,21713142400,21713142400,-1.321
669,0304,2018,23192871327,23192871327,-1.243
669,0304,2019,23122171562,23122171562,-1.22
669,0304,2020,20907959128,20907959128,-1.213
669,0304,2021,23753504571,23753504571,-1.159
669,0304,2022,28792450928,28792450928,-1.135
669,0304,2023,26988071306,26988071306,-1.092
669,0304,2024,26253043465,26253043465,-1.089
670,0305,1995,2521737115,2521737115,-2.266
670,0305,1996,2578981713,2578981713,-2.404
670,0305,1997,2422818745,2422818745,-2.311
670,0305,1998,2409635332,2409635332,-2.287
670,0305,1999,2412285881,2412285881,-2.184
670,0305,2000,2504226874,2504226874,-2.183
670,0305,2001,2594620696,2594620696,-2.06
670,0305,2002,2514620032,2514620032,-2.087
670,0305,2003,2706655837,2706655837,-2.009
670,0305,2004,3186920981,3186920981,-1.976
670,0305,2005,3375420130,3375420130,-1.97
670,0305,2006,3800949300,3800949300,-1.87
670,0305,2007,4167959363,4167959363,-1.866
670,0305,2008,4559153360,4559153360,-1.767
670,0305,2009,4036044812,4036044812,-1.631
670,0305,2010,4471331140,4471331140,-1.73
670,0305,2011,5267763365,5267763365,-1.699
670,0305,2012,5050453579,5050453579,-1.704
670,0305,2013,5101308576,5101308576,-1.591
670,0305,2014,5342481116,5342481116,-1.54
670,0305,2015,4888940165,4888940165,-1.65
670,0305,2016,5177083216,5177083216,-1.622
670,0305,2017,5383223083,5383223083,-1.567
670,0305,2018,5629644106,5629644106,-1.512
670,0305,2019,5682781964,5682781964,-1.616
670,0305,2020,5444645290,5444645290,-1.456
670,0305,2021,5665042278,5665042278,-1.4
