hs4,product_name_short,sector,raw_rca_cba,rca_transformed_cba,pci,cog_cba,density_cba,cordoba_value_usd,raw_rca_arg_ex_cba,rca_transformed_arg_ex_cba,arg_ex_cba_value_usd,density_pct_cba,accessible_market_size,accessible_market_growth_5y,accessible_market_size_share,dai_index,dai_percentile,dai_lead,distance_travelled,eff_num_exp,market_growth_5y,total_trade,market_size_share,rank_cordoba,exports_cordoba_avg_usd,rank_arg_ex_cba,exports_arg_ex_cba_avg_usd,rca_transformed_cba_pct,density_pct_cba_pct,eff_num_exp_pct,dai_pct_norm,distance_travelled_pct,pci_pct,cog_pct,accessible_market_size_share_pct,accessible_market_growth_5y_pct,accessible_market_size_b,cordoba_dpe_avg_usd
6208,Women's undergarments,Textiles,0.0,0.0,-0.987863614907216,0.0204465778883414,0.0668328903193581,0.0,0.0058513930262655,0.0058173534051194,47459.0,0.1793103448275862,60456431.0,0.0019630957362259,4.24126450895879e-05,0.8743279906735506,16.129032258064516,-61.29032258064517,6519.737860928002,5.166632347714968,0.0732080692139531,2890914847.0,0.0001337749990993,,0.0,105.0,47459.0,0.26510878323932313,0.21958098307816276,0.7219983883964545,0.16129032258064516,0.8259468170829976,0.17969379532634971,0.14665592264302982,0.45608380338436744,0.18775181305398872,0.060456431,0.0
6209,Babies' garments,Textiles,0.0010208799497663,0.0010198388167662,-0.7110809149839497,0.03353233139341,0.0664454544991815,1022.0400000350406,0.0129414487851139,0.0127761074449421,85755.75999996497,0.1793103448275862,54343334.0,-0.0129866754941897,3.8124058926451266e-05,0.8910392409224632,29.03225806451613,-9.677419354838708,6830.882478697698,8.227444056800639,-0.0141865888488404,1924323556.0,8.90466843871176e-05,130.0,1022.0400000350406,93.0,85755.75999996497,0.6760676873489122,0.21958098307816276,0.4585012087026591,0.2903225806451613,0.8702659145850121,0.21112006446414183,0.1563255439161966,0.43513295729250606,0.1361804995970991,0.054343334,1022.0400000350406
6210,Garments made of textile felts and nonwoven fabric,Textiles,0.0002571892042826,0.0002571230750035,-0.5231542117507045,0.0973850944873375,0.0659499076179372,1733.3333333927606,0.0110351949474787,0.0109147485692147,492262.2666666072,0.1793103448275862,507153008.0,-0.0041995331588149,0.0003557884608573,0.8280410646068027,16.129032258064516,-19.35483870967742,7609.480864228836,5.951081252915244,-0.1399211469035793,11258883640.0,0.0005209967185177,144.0,1733.3333333927606,99.0,492262.2666666072,0.621273166800967,0.21958098307816276,0.6518936341659951,0.16129032258064516,0.9363416599516519,0.22884770346494762,0.20870265914585012,0.8041901692183723,0.14746172441579372,0.507153008,1733.3333333927606
6211,Activewear,Textiles,0.0011353937705437,0.0011341061135273,-1.141274684199958,-0.0371324481937755,0.0703571078604913,6692.280000229445,0.0202150169573831,0.0198144671675888,788658.3199997705,0.1793103448275862,214434467.0,0.0609115948450773,0.0001504344995794,0.7936459758826593,9.67741935483871,-38.70967741935484,6168.958135232431,8.199693408108022,0.0320355089420527,12817475963.0,0.0005931194539286,139.0,6692.280000229445,100.0,788658.3199997705,0.6833199033037872,0.21958098307816276,0.4617244157937147,0.0967741935483871,0.7493956486704271,0.16196615632554393,0.06285253827558421,0.6736502820306205,0.40773569701853346,0.214434467,6692.280000229445
6212,Brassieres,Textiles,0.0001503377723765,0.0001503151743281,-0.4076766096026456,0.128347572437178,0.0650365908393349,785.5633333602665,0.0088383299382892,0.0087608982291839,305682.43666663975,0.1793103448275862,337877436.0,0.0684890139542342,0.0002370347627177,0.9780031358961516,22.58064516129032,-12.903225806451616,7037.462657800171,5.507269121747834,0.0196437044572006,10623286699.0,0.0004915849285792,129.0,785.5633333602665,90.0,305682.43666663975,0.604351329572925,0.21958098307816276,0.6873489121676069,0.2258064516129032,0.8879935535858179,0.2401289282836422,0.23851732473811443,0.7397260273972602,0.45688960515713134,0.337877436,785.5633333602665
6213,Handkerchiefs,Textiles,0.0,0.0,-0.1193607360428828,0.257931444151162,0.0610012412312611,0.0,0.0027900880713067,0.0027823251391256,1340.0,0.1793103448275862,2698346.0,-0.0171117737616397,1.8929994598409084e-06,0.7711333848953493,9.67741935483871,-35.48387096774193,6794.566802224429,3.5953861928290416,-0.080164419954068,143535606.0,6.642006624064661e-06,,0.0,107.0,1340.0,0.26510878323932313,0.21958098307816276,0.8533440773569702,0.0967741935483871,0.8622078968573731,0.2771958098307816,0.3448831587429492,0.1232876712328767,0.13295729250604352,0.002698346,0.0
6214,"Shawls, scarves, etc.",Textiles,0.0001843949641324,0.0001843609688982,-0.6906360834456851,0.2434912751623218,0.062660099744228,259.00000000887985,0.0054298348065238,0.0054005109243339,50480.59999999112,0.1793103448275862,23294951.0,0.0539833195914412,1.6342355524465886e-05,0.6581959210335523,6.451612903225806,-61.29032258064515,6136.983649829882,4.971543435933744,0.0356609609314082,3162721640.0,0.0001463526623697,139.0,259.00000000887985,105.0,50480.59999999112,0.6124093473005641,0.21958098307816276,0.7437550362610797,0.06451612903225806,0.7429492344883158,0.21353746978243351,0.33279613215149073,0.32151490733279614,0.370668815471394,0.023294951,259.00000000887985
6215,"Ties, bow ties and cravats",Textiles,0.0,0.0,0.9884723445037168,0.4636785183292964,0.0565595981328655,0.0,0.0019567178737966,0.0019528966061018,2491.8,0.1793103448275862,12112093.0,0.053784765033908,8.497125834323266e-06,0.8637886964881498,12.903225806451612,-54.838709677419345,6700.932658034521,3.5186828346715275,0.0421594129698734,413084944.0,1.9115207792757565e-05,,0.0,104.0,2491.8,0.26510878323932313,0.21958098307816276,0.8589846897663175,0.12903225806451613,0.8509266720386784,0.46253021756647866,0.5576148267526189,0.24576954069298954,0.3690572119258662,0.012112093,0.0
6216,Gloves,Textiles,0.0059898947924843,0.0059542295837076,-0.2904437717820067,0.2430851562867918,0.061497196283131,3391.6666667829504,0.0036740442091962,0.0036605950212562,13769.733333217053,0.1793103448275862,33463166.0,0.0362297401973883,2.34757718849127e-05,0.6765379194661233,12.903225806451612,-32.258064516129025,8377.018193636633,3.855299378605054,0.0326781532591007,1199522894.0,5.5507056609112115e-05,116.0,3391.6666667829504,101.0,13769.733333217053,0.7647058823529411,0.21958098307816276,0.830781627719581,0.12903225806451613,0.9685737308622079,0.25382755842062854,0.3311845286059629,0.37711522965350525,0.2771958098307816,0.033463166,3391.6666667829504
6217,Other clothing accesories,Textiles,0.006426613737212,0.0063855761060886,-0.2199871593110063,0.1402632881795449,0.0668706667662146,7875.310000270006,0.0264064797234346,0.0257271171266863,214182.08999973,0.1793103448275862,41325617.0,0.15900526461078,2.899160102469893e-05,1.2680623245772769,70.96774193548387,3.225806451612911,5088.9201470803955,8.10947336847079,0.0377673827497362,2567046315.0,0.000118788216413,132.0,7875.310000270006,88.0,214182.08999973,0.7703464947622884,0.21958098307816276,0.46817082997582593,0.7096774193548387,0.47784045124899277,0.2594681708299758,0.2506043513295729,0.40612409347300565,0.8646253021756648,0.041325617,7875.310000270006
